iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
MAR,Africa,Morocco,30-04-2020,4321,69,168,3,117.067,1.869,4.552,0.081,34841,1911,0.944,0.052,1842,0.05,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
MAR,Africa,Morocco,01-05-2020,4423,102,170,2,119.83,2.763,4.606,0.054,37006,2165,1.003,0.059,1868,0.051,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
MAR,Africa,Morocco,02-05-2020,4569,146,171,1,123.786,3.956,4.633,0.027,39367,2361,1.067,0.064,1989,0.054,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
MAR,Africa,Morocco,03-05-2020,4729,160,173,2,128.121,4.335,4.687,0.054,42112,2745,1.141,0.074,2102,0.057,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
MAR,Africa,Morocco,04-05-2020,4903,174,174,1,132.835,4.714,4.714,0.027,45302,3190,1.227,0.086,2293,0.062,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
MAR,Africa,Morocco,05-05-2020,5043,140,179,5,136.628,3.793,4.85,0.135,49570,4268,1.343,0.116,2617,0.071,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
MAR,Africa,Morocco,06-05-2020,5219,176,181,2,141.396,4.768,4.904,0.054,52958,3388,1.435,0.092,2861,0.078,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
MAR,Africa,Morocco,07-05-2020,5408,189,183,2,146.516,5.12,4.958,0.054,56492,3534,1.531,0.096,3093,0.084,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
MAR,Africa,Morocco,08-05-2020,5548,140,183,0,150.309,3.793,4.958,0,59871,3379,1.622,0.092,3266,0.088,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
MAR,Africa,Morocco,09-05-2020,5711,163,186,3,154.725,4.416,5.039,0.081,63059,3188,1.708,0.086,3385,0.092,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
MAR,Africa,Morocco,10-05-2020,5910,199,186,0,160.117,5.391,5.039,0,65924,2865,1.786,0.078,3402,0.092,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
MAR,Africa,Morocco,11-05-2020,6063,153,188,2,164.262,4.145,5.093,0.054,68980,3056,1.869,0.083,3383,0.092,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
MAR,Africa,Morocco,12-05-2020,6281,218,188,0,170.168,5.906,5.093,0,71815,2835,1.946,0.077,3178,0.086,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
MAR,Africa,Morocco,13-05-2020,6418,137,188,0,173.88,3.712,5.093,0,75870,4055,2.056,0.11,3273,0.089,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
MAR,Africa,Morocco,14-05-2020,6512,94,188,0,176.426,2.547,5.093,0,77922,2052,2.111,0.056,3061,0.083,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
MAR,Africa,Morocco,15-05-2020,6607,95,190,2,179,2.574,5.148,0.054,81616,3694,2.211,0.1,3106,0.084,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
MAR,Africa,Morocco,16-05-2020,6652,45,190,0,180.219,1.219,5.148,0,85004,3388,2.303,0.092,3135,0.085,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
MAR,Africa,Morocco,17-05-2020,6741,89,192,2,182.631,2.411,5.202,0.054,89957,4953,2.437,0.134,3433,0.093,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
MAR,Africa,Morocco,18-05-2020,6870,129,192,0,186.126,3.495,5.202,0,95536,5579,2.588,0.151,3794,0.103,people tested,93.52,36910558,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68
MMR,Asia,Myanmar,10-04-2020,27,5,3,0,0.496,0.092,0.055,0,1619,76,0.03,0.001,62,0.001,samples tested,79.63,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,11-04-2020,28,1,3,0,0.515,0.018,0.055,0,1849,230,0.034,0.004,86,0.002,samples tested,79.63,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,12-04-2020,31,3,3,0,0.57,0.055,0.055,0,2134,285,0.039,0.005,120,0.002,samples tested,81.48,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,13-04-2020,41,10,4,1,0.754,0.184,0.074,0.018,2443,309,0.045,0.006,158,0.003,samples tested,81.48,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,14-04-2020,62,21,4,0,1.14,0.386,0.074,0,2803,360,0.052,0.007,204,0.004,samples tested,83.33,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,15-04-2020,74,12,4,0,1.36,0.221,0.074,0,3236,433,0.059,0.008,261,0.005,samples tested,83.33,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,18-04-2020,94,9,5,1,1.728,0.165,0.092,0.018,4147,267,0.076,0.005,328,0.006,samples tested,86.11,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,19-04-2020,107,13,5,0,1.967,0.239,0.092,0,4517,370,0.083,0.007,340,0.006,samples tested,86.11,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,20-04-2020,111,4,5,0,2.04,0.074,0.092,0,4919,402,0.09,0.007,354,0.007,samples tested,86.11,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,21-04-2020,119,8,5,0,2.187,0.147,0.092,0,5195,276,0.095,0.005,342,0.006,samples tested,86.11,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,22-04-2020,121,2,5,0,2.224,0.037,0.092,0,5446,251,0.1,0.005,316,0.006,samples tested,86.11,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,23-04-2020,127,6,5,0,2.334,0.11,0.092,0,5774,328,0.106,0.006,317,0.006,samples tested,86.11,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,24-04-2020,132,5,5,0,2.426,0.092,0.092,0,6115,341,0.112,0.006,319,0.006,samples tested,86.11,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,25-04-2020,144,12,5,0,2.647,0.221,0.092,0,6531,416,0.12,0.008,341,0.006,samples tested,86.11,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,28-04-2020,146,0,5,0,2.683,0,0.092,0,7608,393,0.14,0.007,345,0.006,samples tested,86.11,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,29-04-2020,150,4,5,0,2.757,0.074,0.092,0,7890,282,0.145,0.005,349,0.006,samples tested,86.11,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,30-04-2020,150,0,6,1,2.757,0,0.11,0.018,8085,195,0.149,0.004,330,0.006,samples tested,86.11,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,01-05-2020,151,1,6,0,2.775,0.018,0.11,0,8240,155,0.151,0.003,304,0.006,samples tested,86.11,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,02-05-2020,151,0,6,0,2.775,0,0.11,0,8580,340,0.158,0.006,293,0.005,samples tested,86.11,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,03-05-2020,151,0,6,0,2.775,0,0.11,0,8794,214,0.162,0.004,274,0.005,samples tested,84.26,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,04-05-2020,155,4,6,0,2.849,0.074,0.11,0,9038,244,0.166,0.004,260,0.005,samples tested,84.26,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,05-05-2020,161,6,6,0,2.959,0.11,0.11,0,9295,257,0.171,0.005,241,0.004,samples tested,84.26,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,06-05-2020,161,0,6,0,2.959,0,0.11,0,10042,747,0.185,0.014,307,0.006,samples tested,84.26,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,07-05-2020,162,1,6,0,2.977,0.018,0.11,0,10266,224,0.189,0.004,312,0.006,samples tested,84.26,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,08-05-2020,176,14,6,0,3.235,0.257,0.11,0,10832,566,0.199,0.01,370,0.007,samples tested,84.26,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,09-05-2020,177,1,6,0,3.253,0.018,0.11,0,11222,390,0.206,0.007,377,0.007,samples tested,84.26,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,10-05-2020,178,1,6,0,3.271,0.018,0.11,0,11482,260,0.211,0.005,384,0.007,samples tested,84.26,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,11-05-2020,180,2,6,0,3.308,0.037,0.11,0,11822,340,0.217,0.006,398,0.007,samples tested,84.26,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,12-05-2020,180,0,6,0,3.308,0,0.11,0,12062,240,0.222,0.004,395,0.007,samples tested,84.26,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,13-05-2020,180,0,6,0,3.308,0,0.11,0,12482,420,0.229,0.008,349,0.006,samples tested,84.26,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,14-05-2020,181,1,6,0,3.327,0.018,0.11,0,12995,513,0.239,0.009,390,0.007,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,15-05-2020,181,0,6,0,3.327,0,0.11,0,13634,639,0.251,0.012,400,0.007,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,16-05-2020,182,1,6,0,3.345,0.018,0.11,0,13999,365,0.257,0.007,397,0.007,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,17-05-2020,182,0,6,0,3.345,0,0.11,0,14561,562,0.268,0.01,440,0.008,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,18-05-2020,187,5,6,0,3.437,0.092,0.11,0,15137,576,0.278,0.011,474,0.009,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,19-05-2020,191,4,6,0,3.51,0.074,0.11,0,15838,701,0.291,0.013,539,0.01,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,20-05-2020,193,2,6,0,3.547,0.037,0.11,0,16550,712,0.304,0.013,581,0.011,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,21-05-2020,199,6,6,0,3.657,0.11,0.11,0,17674,1124,0.325,0.021,668,0.012,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,22-05-2020,199,0,6,0,3.657,0,0.11,0,17875,201,0.329,0.004,606,0.011,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,23-05-2020,201,2,6,0,3.694,0.037,0.11,0,18644,769,0.343,0.014,664,0.012,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,24-05-2020,201,0,6,0,3.694,0,0.11,0,19549,905,0.359,0.017,713,0.013,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,25-05-2020,201,0,6,0,3.694,0,0.11,0,20312,763,0.373,0.014,739,0.014,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,26-05-2020,203,2,6,0,3.731,0.037,0.11,0,21442,1130,0.394,0.021,801,0.015,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,27-05-2020,206,3,6,0,3.786,0.055,0.11,0,22464,1022,0.413,0.019,845,0.016,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,28-05-2020,206,0,6,0,3.786,0,0.11,0,23490,1026,0.432,0.019,831,0.015,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,29-05-2020,206,0,6,0,3.786,0,0.11,0,24413,923,0.449,0.017,934,0.017,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,30-05-2020,224,18,6,0,4.117,0.331,0.11,0,25640,1227,0.471,0.023,999,0.018,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,31-05-2020,224,0,6,0,4.117,0,0.11,0,27077,1437,0.498,0.026,1075,0.02,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,01-06-2020,228,4,6,0,4.19,0.074,0.11,0,28251,1174,0.519,0.022,1134,0.021,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,02-06-2020,228,0,6,0,4.19,0,0.11,0,29923,1672,0.55,0.031,1212,0.022,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,03-06-2020,233,5,6,0,4.282,0.092,0.11,0,31701,1778,0.583,0.033,1320,0.024,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,04-06-2020,234,1,6,0,4.301,0.018,0.11,0,33587,1886,0.617,0.035,1442,0.027,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,05-06-2020,236,2,6,0,4.337,0.037,0.11,0,35432,1845,0.651,0.034,1574,0.029,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,06-06-2020,236,0,6,0,4.337,0,0.11,0,37319,1887,0.686,0.035,1668,0.031,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,07-06-2020,240,4,6,0,4.411,0.074,0.11,0,39211,1892,0.721,0.035,1733,0.032,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,08-06-2020,243,3,6,0,4.466,0.055,0.11,0,40600,1389,0.746,0.026,1764,0.032,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,09-06-2020,244,1,6,0,4.484,0.018,0.11,0,42416,1816,0.78,0.033,1785,0.033,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,10-06-2020,246,2,6,0,4.521,0.037,0.11,0,43936,1520,0.808,0.028,1748,0.032,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,11-06-2020,249,3,6,0,4.576,0.055,0.11,0,45926,1990,0.844,0.037,1763,0.032,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,12-06-2020,261,12,6,0,4.797,0.221,0.11,0,47710,1784,0.877,0.033,1754,0.032,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,13-06-2020,261,0,6,0,4.797,0,0.11,0,49729,2019,0.914,0.037,1773,0.033,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,14-06-2020,261,0,6,0,4.797,0,0.11,0,51451,1722,0.946,0.032,1749,0.032,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,15-06-2020,262,1,6,0,4.815,0.018,0.11,0,53351,1900,0.981,0.035,1822,0.033,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
MMR,Asia,Myanmar,16-06-2020,262,0,6,0,4.815,0,0.11,0,55412,2061,1.018,0.038,1857,0.034,samples tested,80.56,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13
NPL,Asia,Nepal,13-02-2020,1,0,0,0,0.034,0,0,0,24,4,0.001,0,1,0,people tested,16.67,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,19-02-2020,1,0,0,0,0.034,0,0,0,210,175,0.007,0.006,27,0.001,people tested,16.67,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,20-02-2020,1,0,0,0,0.034,0,0,0,212,2,0.007,0,27,0.001,people tested,16.67,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,24-02-2020,1,0,0,0,0.034,0,0,0,217,1,0.007,0,26,0.001,people tested,16.67,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,25-02-2020,1,0,0,0,0.034,0,0,0,221,4,0.008,0,27,0.001,people tested,16.67,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,26-02-2020,1,0,0,0,0.034,0,0,0,222,1,0.008,0,2,0,people tested,16.67,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,02-03-2020,1,0,0,0,0.034,0,0,0,425,182,0.015,0.006,30,0.001,people tested,22.22,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,17-03-2020,1,0,0,0,0.034,0,0,0,496,18,0.017,0.001,7,0,people tested,22.22,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,18-03-2020,1,0,0,0,0.034,0,0,0,512,16,0.018,0.001,9,0,people tested,36.11,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,19-03-2020,1,0,0,0,0.034,0,0,0,529,17,0.018,0.001,11,0,people tested,47.22,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,20-03-2020,1,0,0,0,0.034,0,0,0,546,17,0.019,0.001,13,0,people tested,58.33,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,23-03-2020,1,0,0,0,0.034,0,0,0,609,37,0.021,0.001,19,0.001,people tested,83.33,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,24-03-2020,2,1,0,0,0.069,0.034,0,0,610,1,0.021,0,16,0.001,people tested,96.3,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,25-03-2020,3,1,0,0,0.103,0.034,0,0,687,77,0.024,0.003,25,0.001,people tested,96.3,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,26-03-2020,3,0,0,0,0.103,0,0,0,758,71,0.026,0.002,33,0.001,people tested,96.3,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,27-03-2020,3,0,0,0,0.103,0,0,0,802,44,0.028,0.002,37,0.001,people tested,96.3,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,28-03-2020,3,0,0,0,0.103,0,0,0,875,73,0.03,0.003,45,0.002,people tested,96.3,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,29-03-2020,5,2,0,0,0.172,0.069,0,0,917,42,0.031,0.001,49,0.002,people tested,96.3,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,30-03-2020,5,0,0,0,0.172,0,0,0,993,76,0.034,0.003,55,0.002,people tested,96.3,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,31-03-2020,5,0,0,0,0.172,0,0,0,1060,67,0.036,0.002,64,0.002,people tested,96.3,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,01-04-2020,5,0,0,0,0.172,0,0,0,1145,85,0.039,0.003,65,0.002,people tested,96.3,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,02-04-2020,5,0,0,0,0.172,0,0,0,1185,40,0.041,0.001,61,0.002,people tested,96.3,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,03-04-2020,5,0,0,0,0.172,0,0,0,1308,123,0.045,0.004,72,0.002,people tested,96.3,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,04-04-2020,6,1,0,0,0.206,0.034,0,0,1521,213,0.052,0.007,92,0.003,people tested,96.3,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,05-04-2020,6,0,0,0,0.206,0,0,0,1642,121,0.056,0.004,104,0.004,people tested,96.3,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,06-04-2020,9,3,0,0,0.309,0.103,0,0,1890,248,0.065,0.009,128,0.004,people tested,96.3,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
NPL,Asia,Nepal,07-04-2020,9,0,0,0,0.309,0,0,0,2122,232,0.073,0.008,152,0.005,people tested,96.3,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78
